Almoradí,38.10879,-0.79197
Almonte,37.2647,-6.51667
Almendralejo,38.68316,-6.40747
Almansa,38.86917,-1.09713
Alhaurín de la Torre,36.66401,-4.56139
Algemesí,39.19042,-0.43572
Aldaia,39.46569,-0.46005
Alcúdia,39.85316,3.12138
Alcázar de San Juan,39.39011,-3.20827
Alboraya,39.5,-0.35
Alaquàs,39.45568,-0.461
Agüimes,27.90539,-15.44609
Águilas,37.4063,-1.58289
Sestao,43.30975,-3.00716
Sant Vicenç dels Horts,41.39317,2.00689
Barberà del Vallès,41.5159,2.12457
Santa Uxía de Ribeira,42.55352,-8.99094
Sant Quirze del Vallès,41.53333,2.08333
Sant Pere de Ribes,41.26045,1.77391
San Martín de la Vega,40.20735,-3.57063
San Lorenzo de El Escorial,40.59144,-4.14738
Sanxenxo,42.39996,-8.80698
San Fernando de Henares,40.42386,-3.53261
Sant Feliu de Llobregat,41.38333,2.05
Sant Feliu de Guíxols,41.78333,3.03333
San Andrés del Rabanedo,42.61174,-5.61671
Sant Andreu de la Barca,41.44659,1.97187
Salt,41.97489,2.79281
Rubí,41.49226,2.03305
Roses,42.26199,3.17689
Ripollet,41.49686,2.15739
Errenteria,43.31195,-1.90234
Redondela,42.28337,-8.6096
Vilalba,43.29806,-7.6813
Vilafranca del Penedès,41.34618,1.69713
Valls,41.28612,1.24993
Rivas-Vaciamadrid,40.32605,-3.51089
Teo,42.75,-8.5
El Astillero,43.40094,-3.82051
Ejea de los Caballeros,42.12632,-1.13716
Eibar,43.18493,-2.47158
Culleredo,43.28788,-8.38858
Colmenar Viejo,40.65909,-3.76762
Ciutadella,40.00112,3.84144
Castro-Urdiales,43.38285,-3.22043
Castelldefels,41.27794,1.97033
Carballo,43.213,-8.69104
Camargo,43.40744,-3.88498
Calella,41.61381,2.65423
Portugalete,43.32099,-3.02064
Pinto,40.24147,-3.69999
Pineda de Mar,41.62763,2.6889
Parets del Vallès,41.57481,2.23306
Palamós,41.84843,3.12912
Palafrugell,41.91738,3.1631
Olot,42.18096,2.49012
Olesa de Montserrat,41.54372,1.89407
Oleiros,43.33333,-8.31667
Navalcarnero,40.28908,-4.01197
Arrasate / Mondragón,43.06441,-2.48977
Montcada i Reixac,41.48333,2.18333
Molins de Rei,41.41667,2.01667
Moaña,42.27807,-8.73921
Martorell,41.47402,1.93062
Manlleu,42.00228,2.28476
Lloret de Mar,41.69993,2.84565
Laudio / Llodio,43.14322,-2.96204
Leioa,43.32686,-2.98884
Hernani,43.26615,-1.97615
Getxo,43.35689,-3.01146
Galdakao,43.23073,-2.8429
Galapagar,40.5783,-4.00426
Calatayud,41.35353,-1.64318
Calahorra,42.30506,-1.96521
Boadilla del Monte,40.405,-3.87835
Blanes,41.67419,2.79036
Berga,42.10429,1.84628
Benicarló,40.4165,0.42709
Barbastro,42.03565,0.12686
Banyoles,42.11667,2.76667
Balaguer,41.79117,0.81094
Azuqueca de Henares,40.56566,-3.26753
Arganda,40.30076,-3.43722
Arenys de Mar,41.5819,2.54936
Aranda de Duero,41.67041,-3.6892
Amposta,40.70995,0.57856
Amés,42.90426,-8.65551
Alcañiz,41.05,-0.13333
Villaviciosa de Odón,40.3581,-3.9043
Los Realejos,28.38487,-16.58275
Santutxu,43.25347,-2.9161
Les Corts,41.38712,2.13007
Barri Gòtic,41.38364,2.17628
Tres Cantos,40.60092,-3.70806
Puerto del Carmen,28.92313,-13.66579
La Pineda,41.07625,1.18515
Massamagrell,39.56667,-0.33333
Martos,37.72107,-3.97264
Marchena,37.329,-5.41681
Maracena,37.20764,-3.63493
Manzanares,38.99915,-3.36991
Manises,39.49139,-0.46349
Mairena del Alcor,37.37301,-5.74951
Los Alcázares,37.74425,-0.85041
Lora del Río,37.65896,-5.52751
Loja,37.16887,-4.15129
Llíria,39.62894,-0.59783
La Solana,38.94422,-3.2381
Las Cabezas de San Juan,36.9838,-5.93933
la Nucia,38.61372,-0.1269
L'Eliana,39.56667,-0.53333
La Carolina,38.27559,-3.61535
Isla Cristina,37.2,-7.31667
Güimar,28.31122,-16.41276
Guardamar del Segura,38.09031,-0.65556
Felanitx,39.4696,3.14831
Zubia,37.11906,-3.584
Zafra,38.42539,-6.41734
Villajoyosa,38.50754,-0.23346
Valdepeñas,38.76211,-3.38483
Ubrique,36.67777,-5.446
El Viso del Alcor,37.39106,-5.71993
El Grao,39.97358,0.01284
El Arahal,37.26273,-5.5453
Daimiel,39.07004,-3.61498
Cullera,39.16667,-0.25
Quart de Poblet,39.48139,-0.43937
Coín,36.65947,-4.75639
Catarroja,39.4,-0.4
Castilleja de la Cuesta,37.38594,-6.05258
Cartaya,37.28114,-7.15071
Cártama,36.71068,-4.63297
Carlet,39.2266,-0.52142
Carcaixent,39.1218,-0.44812
Campo de Criptana,39.40463,-3.12492
Callosa de Segura,38.12497,-0.87822
Burjassot,39.50984,-0.41327
Bormujos,37.37358,-6.07233
Bétera,39.59111,-0.46151
Benetússer,39.42265,-0.39686
Baza,37.49073,-2.77259
Bailén,38.09639,-3.77786
Baeza,37.99384,-3.47103
Baena,37.6167,-4.32245
Atarfe,37.22479,-3.68686
Armilla,37.14386,-3.62534
Totana,37.7688,-1.50229
Torrox,36.75793,-3.95233
Teguise,29.06049,-13.56397
Tavernes de la Valldigna,39.07195,-0.26623
Sueca,39.2026,-0.31114
Silla,39.36257,-0.41169
San Roque,36.21067,-5.38415
San Pedro del Pinatar,37.83568,-0.79102
San Miguel De Abona,28.09826,-16.61708
San Juan de Aznalfarache,37.35813,-6.03731
San Javier,37.80626,-0.83736
San Isidro,28.07617,-16.558
San Bartolomé,29.00093,-13.613
Rojales,38.08799,-0.72544
Ribarroja del Turia,39.54595,-0.57069
Realejo Alto,28.37645,-16.58575
Puçol,39.61667,-0.3
La Pobla de Vallbona,39.59747,-0.55468
Pozoblanco,38.37906,-4.84827
Pollença,39.87678,3.01626
Picassent,39.3635,-0.45949
Pájara,28.35039,-14.1076
Paiporta,39.42814,-0.41765
Osuna,37.2376,-5.10311
Ontinyent,38.82191,-0.60603
Oliva,38.91971,-0.11935
Novelda,38.38479,-0.76773
Níjar,36.96655,-2.20595
Navalmoral de la Mata,39.89158,-5.54064
Mula,38.04095,-1.49014
Mutxamel,38.4158,-0.44529
Montijo,38.90839,-6.61785
Moncada,39.54555,-0.39551
Mogán,27.88385,-15.72538
Altea,38.59885,-0.05139
Almassora,39.94729,-0.06313
Aljaraque,37.26989,-7.02313
Alhaurín el Grande,36.643,-4.68728
Alfafar,39.41667,-0.38333
Alcantarilla,37.96939,-1.21714
Alcalá la Real,37.4614,-3.92301
Albal,39.4,-0.41667
Adra,36.74961,-3.02055
Santurtzi,43.32842,-3.03248
Sant Just Desvern,41.38389,2.06758
Santa Perpètua de Mogoda,41.53333,2.18333
Vilassar de Mar,41.50507,2.39227
Sant Celoni,41.68921,2.48965
Sant Carles de la Ràpita,40.61667,0.6
Villaquilambre,42.64685,-5.55835
Villanueva del Pardillo,40.49014,-3.96383
Villanueva de la Cañada,40.44689,-4.00428
Vila-seca,41.11118,1.14764
Vicálvaro,40.4,-3.6
Utebo,41.70826,-0.99916
Tui,42.04713,-8.64435
Tudela,42.06166,-1.60452
Torrelodones,40.57654,-3.92658
Tolosa,43.13484,-2.07801
Tarancón,40.00851,-3.00731
el Raval,41.38042,2.1686
Durango,43.17124,-2.6338
Ciempozuelos,40.15913,-3.62103
Castellar del Vallès,41.61667,2.08333
Cardedeu,41.63976,2.35739
Canovelles,41.61667,2.28333
Cangas do Morrazo,42.26413,-8.78463
Premià de Mar,41.49206,2.36524
Poio,42.44775,-8.68594
Nigrán,42.14153,-8.80656
Montornès del Vallès,41.54206,2.26748
Monforte de Lemos,42.52165,-7.51422
Mieres,43.25,-5.76667
Medina del Campo,41.31239,-4.91413
El Masnou,41.47978,2.3188
Marín,42.39145,-8.70136
Malgrat de Mar,41.64662,2.74135
Lasarte,43.26774,-2.02169
La Sagrera,41.42271,2.18589
Laguna de Duero,41.58151,-4.72332
A Estrada,42.68911,-8.48842
Illescas,40.12213,-3.84704
Humanes de Madrid,40.25038,-3.83062
Horta,41.43628,2.15725
Gernika-Lumo,43.31667,-2.68333
Gavà,41.30605,2.00123
Hondarribia,43.36859,-1.79622
Esparreguera,41.53809,1.87025
Ermua,43.18725,-2.50261
Erandio,43.30438,-2.97352
Caldes de Montbui,41.63333,2.16667
Burlata,42.82562,-1.61671
Boiro,42.64725,-8.88459
Bermeo,43.42088,-2.72152
Benicàssim,40.05,0.06667
Béjar,40.38641,-5.76341
Barañáin,42.80567,-1.67731
Algete,40.59711,-3.49743
Zarautz,43.28444,-2.16992
Vinaròs,40.47033,0.47559
l'Alfàs del Pi,38.58055,-0.10321
Corvera de Asturias,43.53554,-5.88893
Basauri,43.2397,-2.8858
Delicias,41.64928,-0.90757
Fort Pienc,41.39458,2.17946
Dreta de l'Eixample,41.39606,2.16688
Sant Martí de Provençals,41.4202,2.19632
Pasaia,43.3253,-1.92707
La Bonanova,41.40585,2.13243
el Poblenou,41.40392,2.20413
El Carmel,41.41758,2.15914
Playa del Ingles,27.7567,-15.5787
Villa de Vallecas,40.36695,-3.60146
l'Antiga Esquerra de l'Eixample,41.38939,2.15517
el Baix Guinardó,41.41175,2.16784
la Prosperitat,41.44269,2.182
Sant Antoni,41.37857,2.15937
la Nova Esquerra de l'Eixample,41.38309,2.149
la Marina de Port,41.36,2.13986
Vilapicina i la Torre Llobeta,41.42861,2.1741
el Camp de l'Arpa del Clot,41.41204,2.18247
la Verneda i la Pau,41.42399,2.20304
el Guinardó,41.41885,2.17364
Sants,41.37426,2.13826
el Clot,41.40986,2.19053
Barajas de Madrid,40.47366,-3.57777
Grao de Murviedro,39.64167,-0.23889
Lucena,37.40881,-4.48522
Las Torres de Cotillas,38.02822,-1.24188
Carrizal,27.91161,-15.40558
Caravaca,38.10558,-1.86343
Cabra,37.47249,-4.44206
Archena,38.11631,-1.30043
Tomares,37.37281,-6.04589
San Juan de Alicante,38.40148,-0.43623
Vilagarcía de Arousa,42.59631,-8.76426
Vilaseca,42.06174,2.25528
Torredembarra,41.14505,1.39861
Tordera,41.69914,2.71888
Tàrrega,41.64704,1.13957
Oria,43.25541,-2.01873
Mungia,43.35461,-2.84524
Monzón,41.91084,0.19406
Mejorada del Campo,40.39283,-3.48194
Gamonal,42.35664,-3.67321
Calafell,41.19997,1.5683
Benavente,42.00249,-5.67826
Arteixo,43.30482,-8.50749
Amorebieta,43.21667,-2.73333
Las Gabias,37.13548,-3.67029
Almozara,41.66124,-0.90169
Vallcarca,41.41209,2.14394
Hostafrancs,41.37694,2.14306
La Bordeta,41.37397,2.14377
Las Tres Torres,41.39989,2.12931
Porta,41.4349,2.17883
la Maternitat i Sant Ramon,41.38125,2.11744
la Guineueta,41.43884,2.16893
les Roquetes,41.44809,2.17519
el Turó de la Peira,41.43232,2.16895
el Besòs i el Maresme,41.41309,2.21736
Sant Pere and Santa Caterina i La Ribera,41.3845,2.18152
la Barceloneta,41.3799,2.18971
Natahoyo,43.54035,-5.68233
Santomera,38.06147,-1.04877
Santafé,37.18856,-3.71887
Albolote,37.23088,-3.6551
Ribeira,42.74611,-8.44392
Cambre,43.29438,-8.34736
Porriño,42.16156,-8.6198
Sagrada Família,41.40408,2.17332
Llefià,41.43806,2.2195
la Vila de Gràcia,41.40315,2.15687
Barri de Sant Andreu,41.43693,2.19022
Ermitagaña,42.81084,-1.66409
Primer Ensanche,42.81483,-1.64898
Segundo Ensanche,42.8139,-1.64295
Tías,28.96108,-13.64502
Seseña,40.10473,-3.69793
Ponteareas,42.17476,-8.50398
Oliver-Valdefierro,41.64454,-0.93349
Pinar de Chamartín,40.47903,-3.66836
Poble Sec,41.37452,2.16326
el Putxet i el Farró,41.40693,2.14392
Sant Gervasi - Galvany,41.3975,2.14301
el Camp d'en Grassot i Gràcia Nova,41.40634,2.16503
Barri de les Corts,41.38697,2.13472
Viveiro,43.66228,-7.59344
Montecanal,41.62965,-0.93873
Iturrama,42.80847,-1.65825
Sarrià,41.40269,2.1162
Provenals del Poblenou,41.41109,2.2026
Sants - Badal,41.37471,2.12775
Navas,41.41803,2.18596
