Yinzhu,35.87861,119.97528
Tongchuan,31.09407,105.08731
Tangping,22.03177,111.93537
Tangjiazhuang,39.74326,118.45099
Suozhen,36.95389,118.10472
Suixi,33.89067,116.77473
Sishui,35.64889,117.27583
Shizilu,35.17111,118.82889
Shiwan,23.00107,113.077
Shima,24.44647,117.81216
Yanta,36.24111,115.66722
Shenjiamen,29.95763,122.29802
Yangcun,39.36389,117.06028
Xiongzhou,25.11667,114.3
Guixi,28.28857,117.21329
Xinzhou,30.86667,114.8
Xinshi,31.04704,113.14098
Shangmei,27.74278,111.29556
Xindian,36.7975,118.29444
Feicheng,36.24861,116.76583
Xihe,31.68635,113.46585
Xiazhuang,34.91611,118.63889
Xiazhen,34.80222,117.11167
Haining,30.53629,120.68638
Zijinglu,34.76,112.97139
Xianshuigu,38.985,117.38278
Xiannü,32.42806,119.56048
Xianning,29.84347,114.32201
Xianju,28.8547,120.73168
Wenxing,28.68208,112.87864
Wuzhen,30.74536,120.4851
Wenshang,35.7275,116.49611
Wenling,28.37524,121.38416
Nanzhou,29.35955,112.40243
Nanzhang Chengguanzhen,31.78394,111.82752
Pucheng,27.92333,118.53333
Nangong,37.35806,115.37444
Nanfeng,23.72695,111.79723
Nanding,36.74833,118.05583
Miyang,24.40417,103.44278
Mingshui,36.71667,117.5
Mingguang,32.78017,117.96378
Minggang,32.45861,114.04861
Mentougou,39.93819,116.09307
Majie,25.0319,102.638
Zhijiang,30.42139,111.75333
Maba,24.68413,113.59839
Luorong,24.40583,109.60861
Lucheng,31.23357,117.28057
Lubu,23.17233,112.28298
Longgang,37.65181,120.33063
Licheng,31.42813,119.48353
Lintong,34.37803,109.20892
Linqu,36.51556,118.53972
Linqiong,30.41587,103.46089
Linping,30.4225,120.29722
Lingcheng,22.70722,110.34917
Lincheng,19.90778,109.68583
Yanjiang,30.12108,104.64811
Zhujiajiao,31.10757,121.05696
Mizhou,35.99472,119.3975
Zhuanghe,39.70083,122.99111
Zhongxing,33.70389,118.67917
Zhongshu,24.51667,103.76667
Zhicheng,31.00751,119.90851
Zhaobaoshan,29.9695,121.68753
Zhaogezhuang,39.76538,118.41191
Yingchuan,34.16278,113.46389
Yuxia,34.06153,108.62905
Yunyang,33.44743,112.71422
Yucheng,34.92889,116.46528
Yuanping,38.71528,112.7575
Yongfeng,27.42829,112.18338
Yishui,35.78472,118.62806
Chengzhong,30.94454,113.55284
Yima,34.73806,111.88389
Yigou,35.81139,114.31667
Yicheng,31.70472,112.25611
Yangshuo,24.78081,110.48967
Zhangjiagang,31.865,120.53889
Yangliuqing,39.1375,116.99972
Dingcheng,32.12722,115.03944
Huaiyuan Chengguanzhen,32.95893,117.16566
Huaicheng,23.91952,112.17629
Huaidian,33.43333,115.03333
Hongjiang,27.11,109.99556
Hede,33.7722,120.26176
Hecun,36.53333,114.11111
Fu’an,27.06372,119.6528
Hanchuan,30.65,113.76667
Hancheng,35.46028,110.42917
Haizhou,34.58167,119.12889
Jiaojiang,28.69844,121.47331
Haikou,24.77985,102.57548
Guiping,23.39336,110.07437
Gaoyou,32.78933,119.44182
Gaoping,30.77576,106.10294
Fuyang,30.05333,119.95194
Qingyang,37.49583,121.25806
Fenyi,27.81117,114.66805
Fengrun,39.83333,118.11667
Feicheng,35.26056,117.9675
Fangshan,39.68699,115.99658
Enshi,30.3,109.48333
Duobao,30.67,112.68952
Ducheng,23.24212,111.5284
Dongkan,33.99972,119.83083
Dongcun,36.77667,121.15972
Deqing,30.54485,119.9599
Dazhong,33.19973,120.4578
Daye,30.08333,114.95
Daokou,35.56389,114.50583
Gushu,31.56055,118.48147
Yiwu,29.31506,120.07676
Chonglong,29.78062,104.85224
Chengyang,35.57944,118.83278
Fuqing,25.725,119.37944
Wuxi,26.5844,111.859
Zhuangyuan,37.30553,120.82747
Qionghu,28.84061,112.37399
Hongqiao,26.76837,112.10814
Puqi,29.71667,113.88333
Pumiao,22.75867,108.48111
Poyang,28.99242,116.66754
Pingyin,36.28306,116.44528
Pingyi,35.50056,117.63083
Gutao,37.2025,112.17806
Pingnan,23.54218,110.38946
Pingdu,36.78444,119.94639
Ningyang,35.76417,116.79139
Yutan,28.25831,112.56048
Ninghai,37.38422,121.60859
Lianzhou,21.66621,109.20116
Lengshuitan,26.4111,111.59559
Leiyang,26.40238,112.85908
Lanxi,29.21588,119.47156
Lianyuan,27.68833,111.66417
Kunyang,27.66583,120.56583
Juye,35.39472,116.08833
Juegang,32.31737,121.18552
Jishui,33.73333,115.4
Jinshi,29.60487,111.87012
Jinjiang,19.72878,110.00851
Jinji,23.22806,110.82611
Tianchang,37.99806,114.01556
Jimo,36.38972,120.46222
Jijiang,29.28993,106.25001
Jiehu,35.54278,118.455
Ningde,26.66167,119.52278
Jian’ou,27.04694,118.32528
Jiangyan,32.50611,120.14278
Jianguang,28.19377,115.7836
Jiangkou,25.48694,119.19834
Huoqiu Chengguanzhen,32.35473,116.2939
Huilong,31.81111,121.655
Huangpi,30.88453,114.37789
Huangmei,30.19235,116.02496
Changqing,36.5575,116.72722
Changleng,28.7,115.81667
Caohe,30.2297,115.43346
Weining,26.85,104.23333
Caidian,30.58333,114.03333
Buhe,30.28757,112.22979
Botou,38.06667,116.5666
Boshan,36.48333,117.83333
Bianzhuang,34.84861,118.04472
Beidao,34.56861,105.89333
Baoying,33.22917,119.30917
Langzhong,31.55037,105.99381
Babu,24.41667,111.51667
Anxiang,29.4,112.15
Mabai,23.01279,104.45081
Anlu,31.2575,113.67833
Anjiang,27.31944,110.10306
Anbu,23.44895,116.68092
Baijiantan,45.69298,85.13942
Huocheng,44.05305,80.87173
Beidaihehaibin,39.82222,119.51806
Yantongshan,43.29194,126.00944
Xinqing,48.28701,129.52337
Xinglongshan,43.95611,125.46611
Songling,40.29303,118.26908
Hepingjie,42.05972,126.91583
Tahe,52.33333,124.73333
Songjianghe,42.1859,127.47895
Shanhecun,45.71131,128.58029
Sanchazi,42.08167,126.60028
Pingzhuang,42.03722,119.28889
Nantai,40.9241,122.80437
Langxiang,46.94985,128.86849
Jiupu,41.06667,122.95
Jidong,45.21667,131.08333
Hushitai,41.94175,123.50266
Huangnihe,43.55833,128.02389
Gongchangling,41.11667,123.45
Erdaojiang,41.77639,126.03194
Dashitou,43.30667,128.51139
Changling,44.26532,124.00045
Chaihe,44.7598,129.67826
Baishishan,43.58333,127.56667
Dêqên,29.96178,90.71875
Jiangyou,31.76667,104.71667
Fuding,27.32734,120.21399
Tianpeng,30.98664,103.93933
Taozhuang,34.85,117.33333
Tantou,26.03033,119.59739
Tangzhai,34.43278,116.59111
Binhe,32.68833,112.8275
Suicheng,33.8963,117.93307
Shitanjing,39.23417,106.34389
Yanggu,36.11056,115.77528
Xunchang,28.45433,104.71498
Xixiang,35.16278,112.865
Xinzhi,36.49889,111.70472
Hancheng,32.51861,112.35222
Wacheng,33.78333,114.51667
Xiaolingwei,32.03244,118.854
Xiangcheng Chengguanzhen,33.84703,113.4778
Wuyang,31.9925,116.24722
Wucheng,29.60077,118.17495
Nanma,36.18478,118.15486
Nanlong,31.35333,106.06309
Nandu,22.8525,110.82333
Mengyin,35.70694,117.92639
Mengcheng Chengguanzhen,33.26611,116.56605
Luoyang,24.95938,118.683
Luocheng,29.38481,104.02862
Linshui,36.42472,114.20472
Zhouzhuang,31.11788,120.84427
Yunmeng Chengguanzhen,31.06251,113.76545
Wulingyuan,29.34936,110.54407
Yingshang Chengguanzhen,32.62945,116.27013
Yanliang,34.65918,109.22921
Guiren,33.66972,118.18889
Gucheng Chengguanzhen,32.26604,111.63476
Gaogou,34.0175,119.18861
Fengxian,34.70388,116.58717
Fengkou,30.08268,113.33346
Dongdu,35.85,117.7
Dingtao,35.07436,115.56582
Huazhou,32.68222,112.08194
Songyang,34.45528,113.02806
Datong,32.62082,117.06319
Xincheng,33.63333,115.18333
Shancheng,34.79528,116.08167
Shanting,35.07528,117.45778
Runing,33.00111,114.35417
Qinnan,33.25306,119.91333
Pengcheng,36.43111,114.17
Ninghai,29.28917,121.42472
Lichuan,30.3,108.85
Kaihua,23.3695,104.27721
Hutang,31.53429,119.49
Changli,39.70417,119.15056
Baihe,22.1343,107.232
Hoxtolgay,46.51872,86.00214
Jiashan,30.84918,120.92583
Fenghuang,27.93557,109.59961
Shilin,24.81878,103.33237
Zhoucheng,35.91222,116.31167
Dalianwan,39.02861,121.695
Mujiayingzi,42.11667,118.78333
Xiaoweizhai,26.19028,107.5125
Yashan,22.1975,109.94194
Guye,39.73054,118.44085
Shixing,24.94824,114.06572
Bojia,26.46722,111.96806
